--- Terminal on /dev/cu.usbmodem21301 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
4663902,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4675909,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4687916,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4699869,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4711834,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4723792,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4735831,0,-1.0787,0.0000,0.0000,-0.0445,0.2618,
4747829,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4759766,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4771598,0,-1.4784,0.0000,0.0000,-0.0419,0.2618,
4783468,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
4795424,0,-1.8775,0.0000,0.0000,-0.0393,0.2618,
4807440,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
4819305,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4831257,0,-2.2758,0.0000,0.0000,-0.0367,0.2618,
4843333,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4855256,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4867214,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4879159,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4891086,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4902953,0,-2.6756,0.0000,0.0000,-0.0340,0.2618,
4914973,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4926992,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4938973,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
4950992,0,-3.0746,0.0000,0.0000,-0.0314,0.2618,
4962998,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
4974982,0,4.3894,0.0000,0.0000,-0.0288,0.0000,
4986936,0,-3.8719,0.0000,0.0000,-0.0262,0.2618,
4998883,0,-3.8727,0.0000,0.0000,-0.0262,0.2618,
5010806,0,3.5913,0.0000,0.0000,-0.0236,0.0000,
5022784,0,-4.2717,0.0000,0.0000,-0.0236,0.2618,
5034641,0,3.1923,0.0000,0.0000,-0.0209,0.0000,
5046510,0,-4.6700,0.0000,0.0000,-0.0209,0.2618,
5058516,0,3.1923,0.0000,0.0000,-0.0209,0.0000,
5070518,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5082482,0,-5.0698,0.0000,0.0000,-0.0183,0.2618,
5094516,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5106467,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5118430,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5130272,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5142214,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5154183,0,2.7932,0.0000,0.0000,-0.0183,0.0000,
5166122,0,3.1923,0.0000,0.0000,-0.0209,0.0000,
5178100,0,11.0553,0.0000,0.0000,-0.0209,-0.2618,
5189967,0,3.1923,0.0000,0.0000,-0.0209,0.0000,
5201995,0,3.5913,0.0000,0.0000,-0.0236,0.0000,
5213952,0,11.4536,0.0000,0.0000,-0.0236,-0.2618,
5225948,0,3.5913,0.0000,0.0000,-0.0236,0.0000,
5237931,0,3.9903,0.0000,0.0000,-0.0262,0.0000,
5249967,0,11.8533,0.0000,0.0000,-0.0262,-0.2618,
5261954,0,3.9903,0.0000,0.0000,-0.0262,0.0000,
5273875,0,4.3894,0.0000,0.0000,-0.0288,0.0000,
5285853,0,12.2524,0.0000,0.0000,-0.0288,-0.2618,
5297800,0,4.3894,0.0000,0.0000,-0.0288,0.0000,
5309558,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
5321446,0,12.6507,0.0000,0.0000,-0.0314,-0.2618,
5333349,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
5345287,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
5357230,0,13.0504,0.0000,0.0000,-0.0340,-0.2618,
5369172,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
5381159,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
5393145,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
5404976,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
5416944,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
5428920,0,13.4495,0.0000,0.0000,-0.0367,-0.2618,
5440889,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
