8775740,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8787466,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8799335,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8811154,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8822954,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8834836,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8846752,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8858464,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8870367,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8882180,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8893915,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8905745,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8917472,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8929361,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8941159,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8952948,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8964887,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8976827,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
8988735,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9000515,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9012363,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9024138,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9035942,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9047900,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9059785,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9071486,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9083371,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9095161,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9107074,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9118834,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9130615,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9142466,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9154341,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9166143,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9177929,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9189824,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9201716,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9213513,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9225392,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9237211,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9249092,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9260904,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9272592,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9284391,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9296192,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
9308111,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
