Time (μs),State,Force (N),Position (m),Velocity (m/s),Angular Position (radian),Angular Velocity (radian/s),Event
259657532,1,-15.2046,0.0277,0.4558,0.0000,-0.2618,
259669619,1,-21.8376,0.0323,0.4383,-0.0026,0.0000,
259681696,1,-14.4966,0.0366,0.4558,-0.0052,-0.2618,
259693874,1,-13.2676,0.0414,0.4383,-0.0079,-0.2618,
259706010,1,-14.6691,0.0461,0.4733,-0.0105,-0.2618,
259718122,1,-14.3216,0.0512,0.4733,-0.0131,-0.2618,
259730259,1,-15.7258,0.0563,0.5084,-0.0157,-0.2618,
259742367,1,-15.3794,0.0615,0.5084,-0.0183,-0.2618,
259754576,1,-15.9102,0.0668,0.5259,-0.0209,-0.2618,
259766569,1,-15.5648,0.0722,0.5259,-0.0236,-0.2618,
259778693,1,-15.7001,0.0778,0.5435,-0.0288,-0.2618,
259791013,1,-8.3701,0.0834,0.5610,-0.0314,-0.5236,
259803140,1,-15.4882,0.0887,0.5610,-0.0367,-0.2618,
259815207,1,-5.5233,0.0938,0.5259,-0.0393,-0.5236,
259827277,1,-11.7579,0.0984,0.5084,-0.0445,-0.2618,
259839268,1,-1.3031,0.1022,0.4558,-0.0445,-0.5236,
259851234,1,-13.1536,0.1052,0.3857,-0.0471,0.0000,
259863201,1,-0.9383,0.1082,0.2980,-0.0471,-0.2618,
259875229,1,-8.4279,0.1108,0.2980,-0.0497,0.0000,
259887361,1,0.7699,0.1127,0.2630,-0.0471,-0.2618,
259899338,1,-11.0665,0.1143,0.1928,-0.0497,0.2618,
259911419,1,5.9995,0.1157,0.1578,-0.0471,-0.2618,
259923523,1,-9.2560,0.1164,0.1402,-0.0445,0.2618,
259935564,1,-6.1673,0.1183,0.0701,-0.0419,0.2618,
259947584,1,-12.7188,0.1199,0.1928,-0.0393,0.2618,
259959590,1,-10.9850,0.1218,0.1578,-0.0393,0.2618,
259971558,1,-4.4971,0.1239,0.1928,-0.0419,0.0000,
259983542,1,2.4771,0.1252,0.2104,-0.0419,-0.2618,
259995732,1,-1.0031,0.1252,0.1227,-0.0419,0.0000,
260007742,1,4.7373,0.1248,0.0000,-0.0393,0.0000,
260019743,1,-2.1707,0.1248,-0.0351,-0.0340,0.2618,
260031765,1,-12.1886,0.1252,0.0000,-0.0314,0.5236,
260043801,1,-6.0882,0.1260,0.0351,-0.0314,0.2618,
260055807,1,-0.8602,0.1266,0.0877,-0.0314,0.0000,
260067886,1,0.4939,0.1266,0.0526,-0.0288,0.0000,
260079784,1,-5.1394,0.1268,0.0000,-0.0262,0.2618,
260091853,1,-6.8165,0.1269,0.0175,-0.0209,0.2618,
260103986,1,-14.6841,0.1275,0.0175,-0.0209,0.5236,
260116065,1,-0.7189,0.1282,0.0526,-0.0209,0.0000,
260128114,1,-1.5955,0.1282,0.0701,-0.0209,0.0000,
260140214,1,1.5135,0.1280,0.0000,-0.0183,0.0000,
260152227,1,-5.8755,0.1283,-0.0175,-0.0157,0.2618,
260164392,1,-8.9123,0.1292,0.0351,-0.0131,0.2618,
260176430,1,-11.5549,0.1304,0.0877,-0.0131,0.2618,
260188535,1,-5.4573,0.1317,0.1227,-0.0131,0.0000,
260200611,1,-5.4679,0.1327,0.1227,-0.0131,0.0000,
260212572,1,-4.6001,0.1336,0.1052,-0.0131,0.0000,
260224529,1,-4.1261,0.1339,0.0877,-0.0105,0.0000,
260236498,1,-9.3646,0.1345,0.0351,-0.0105,0.2618,
260248553,1,-2.7825,0.1350,0.0526,-0.0079,0.0000,
260260547,1,-10.6465,0.1352,0.0526,-0.0079,0.2618,
260272588,1,-1.4337,0.1355,0.0175,-0.0052,0.0000,
260284509,1,-10.1767,0.1359,0.0351,-0.0052,0.2618,
260296549,1,-2.7163,0.1362,0.0351,-0.0026,0.0000,
260308560,1,-10.5810,0.1364,0.0351,-0.0026,0.2618,
260320492,1,-2.2440,0.1367,0.0175,0.0000,0.0000,
260332424,1,-10.9863,0.1371,0.0351,0.0000,0.2618,
260344425,1,-3.5284,0.1376,0.0351,0.0026,0.0000,
260356441,1,-12.2714,0.1380,0.0526,0.0026,0.2618,
260368484,1,-3.9379,0.1387,0.0351,0.0052,0.0000,
260380509,1,-13.5593,0.1392,0.0701,0.0052,0.2618,
260392508,1,-4.8268,0.1399,0.0526,0.0052,0.0000,
260404492,1,-6.1093,0.1406,0.0701,0.0079,0.0000,
260416530,1,-13.9804,0.1415,0.0701,0.0079,0.2618,
260428621,1,-7.4060,0.1427,0.0877,0.0105,0.0000,
260440559,1,-17.0379,0.1443,0.1227,0.0105,0.2618,
260452482,1,-10.5500,0.1464,0.1578,0.0079,0.0000,
260464577,1,-5.3377,0.1485,0.2104,0.0079,-0.2618,
260476585,1,-12.8227,0.1506,0.2104,0.0052,0.0000,
260488542,1,-4.9815,0.1527,0.2104,0.0052,-0.2618,
260500582,1,-12.8631,0.1546,0.2104,0.0052,0.0000,
260512558,1,-12.0110,0.1571,0.1928,0.0052,0.0000,
260524551,1,-14.6634,0.1594,0.2454,0.0052,0.0000,
260536527,1,-13.4160,0.1622,0.2279,0.0026,0.0000,
260548512,1,-7.8117,0.1650,0.2805,0.0000,-0.2618,
260560530,1,-7.4407,0.1678,0.2805,-0.0026,-0.2618,
260572581,1,-7.4660,0.1702,0.2805,-0.0026,-0.2618,
260584593,1,-13.2006,0.1727,0.2454,-0.0052,0.0000,
260596613,1,-5.3604,0.1750,0.2454,-0.0052,-0.2618,
260608555,1,-11.9671,0.1769,0.2279,-0.0079,0.0000,
260620544,1,-2.3720,0.1790,0.1928,-0.0079,-0.2618,
260632486,1,-11.1273,0.1806,0.2104,-0.0079,0.0000,
260644572,1,-8.5222,0.1830,0.1578,-0.0079,0.0000,
260656578,1,-12.9330,0.1858,0.2454,-0.0079,0.0000,
260668540,1,-14.3152,0.1886,0.2805,-0.0105,0.0000,
260680655,1,-6.0854,0.1918,0.2805,-0.0131,-0.2618,
260692599,1,-7.4686,0.1948,0.3156,-0.0157,-0.2618,
260704596,1,-6.6201,0.1976,0.2980,-0.0157,-0.2618,
260716630,1,-13.6328,0.2002,0.2805,-0.0157,0.0000,
260728503,1,-12.3853,0.2030,0.2630,-0.0183,0.0000,
260740569,1,-5.0285,0.2058,0.2805,-0.0209,-0.2618,
260752610,1,-4.6534,0.2083,0.2805,-0.0236,-0.2618,
260764628,1,-2.9220,0.2104,0.2454,-0.0236,-0.2618,
260776554,1,-9.0470,0.2120,0.2104,-0.0236,0.0000,
260788522,1,-6.4366,0.2139,0.1578,-0.0236,0.0000,
260800542,1,-8.2090,0.2158,0.1928,-0.0236,0.0000,
260812564,1,-8.2318,0.2181,0.1928,-0.0236,0.0000,
260824568,1,-9.6104,0.2205,0.2279,-0.0262,0.0000,
260836543,1,-2.2512,0.2232,0.2454,-0.0288,-0.2618,
260848565,1,-2.7480,0.2251,0.2630,-0.0314,-0.2618,
260860623,1,0.7452,0.2263,0.1928,-0.0314,-0.2618,
260872571,1,-3.6178,0.2270,0.1227,-0.0314,0.0000,
260884560,1,-1.3872,0.2270,0.0701,-0.0288,0.0000,
260896528,1,-6.1440,0.2272,0.0000,-0.0262,0.2618,
260908480,1,-7.0248,0.2276,0.0175,-0.0262,0.2618,
260920511,1,-0.4409,0.2279,0.0351,-0.0236,0.0000,
260932540,1,-8.3074,0.2283,0.0351,-0.0236,0.2618,
260944559,1,-1.2460,0.2286,0.0351,-0.0183,0.0000,
260956570,1,-16.5722,0.2286,0.0351,-0.0209,0.5236,
260968550,1,8.3719,0.2284,0.0000,-0.0183,-0.2618,
260980580,1,-6.4758,0.2283,-0.0175,-0.0183,0.2618,
260992559,1,0.5857,0.2286,-0.0175,-0.0131,0.0000,
261004475,1,-17.7710,0.2288,0.0351,-0.0131,0.5236,
261016568,1,-1.1727,0.2291,0.0175,-0.0131,0.0000,
261028555,1,-2.0493,0.2291,0.0351,-0.0131,0.0000,
261040499,1,-0.2962,0.2291,0.0000,-0.0131,0.0000,
261052446,1,-0.6952,0.2291,0.0000,-0.0105,0.0000,
261064485,1,-8.5599,0.2293,0.0000,-0.0105,0.2618,
261076538,1,-1.9743,0.2295,0.0175,-0.0079,0.0000,
261088467,1,-9.8383,0.2297,0.0175,-0.0079,0.2618,
261100522,1,-1.9795,0.2300,0.0175,-0.0079,0.0000,
261112540,1,-2.8561,0.2300,0.0351,-0.0079,0.0000,
261124501,1,-1.5020,0.2300,0.0000,-0.0052,0.0000,
261136458,1,-9.7658,0.2302,0.0000,-0.0026,0.2618,
261148450,1,-10.6459,0.2305,0.0175,-0.0026,0.2618,
261160509,1,-3.6665,0.2312,0.0351,-0.0026,0.0000,
261172543,1,-5.4213,0.2314,0.0701,-0.0026,0.0000,
261184511,1,-3.1907,0.2314,0.0175,0.0000,0.0000,
261196505,1,-10.1781,0.2316,0.0000,0.0000,0.2618,
261208509,1,-3.1924,0.2316,0.0175,0.0000,0.0000,
261220524,1,-2.7149,0.2316,0.0000,0.0026,0.0000,
261232558,1,-10.9787,0.2318,0.0000,0.0052,0.2618,
261244427,1,-11.8588,0.2321,0.0175,0.0052,0.2618,
261256402,1,-4.8776,0.2326,0.0351,0.0052,0.0000,
261268242,1,-5.7577,0.2330,0.0526,0.0052,0.0000,
261280213,1,-5.2801,0.2330,0.0351,0.0079,0.0000,
261292252,1,-11.3910,0.2332,0.0000,0.0079,0.2618,
261304178,1,-4.8061,0.2333,0.0175,0.0105,0.0000,
261316118,1,-12.6709,0.2335,0.0175,0.0105,0.2618,
261328149,1,-5.2087,0.2337,0.0175,0.0131,0.0000,
261340166,1,-13.0716,0.2337,0.0175,0.0131,0.2618,
261352166,1,-4.3338,0.2339,0.0000,0.0131,0.0000,
261364182,1,-5.6094,0.2339,0.0175,0.0157,0.0000,
261376146,1,-12.9959,0.2340,0.0000,0.0183,0.2618,
261388064,1,-13.8750,0.2342,0.0175,0.0183,0.2618,
261400061,1,-6.4163,0.2347,0.0175,0.0209,0.0000,
261412091,1,-16.0412,0.2356,0.0526,0.0209,0.2618,
261424074,1,-9.9401,0.2365,0.0877,0.0209,0.0000,
261436028,1,-9.9523,0.2377,0.0877,0.0209,0.0000,
261448052,1,-11.7212,0.2393,0.1227,0.0209,0.0000,
261460025,1,-13.4936,0.2412,0.1578,0.0209,0.0000,
261472042,1,-15.2660,0.2432,0.1928,0.0209,0.0000,
261484091,1,-15.2888,0.2454,0.1928,0.0209,0.0000,
261496003,1,-16.6674,0.2479,0.2279,0.0183,0.0000,
261508087,1,-9.7072,0.2505,0.2454,0.0183,-0.2618,
261520143,1,-18.0777,0.2535,0.2630,0.0157,0.0000,
261532246,1,-11.6037,0.2570,0.2980,0.0131,-0.2618,
261544262,1,-13.8702,0.2605,0.3506,0.0105,-0.2618,
261556228,1,-13.5090,0.2644,0.3506,0.0079,-0.2618,
261568249,1,-14.9052,0.2686,0.3857,0.0052,-0.2618,
261580278,1,-16.3021,0.2728,0.4207,0.0026,-0.2618,
261592247,1,-15.5489,0.2773,0.4207,-0.0026,-0.2618,
261604283,1,-9.0880,0.2821,0.4558,-0.0052,-0.5236,
261616195,1,-17.0743,0.2866,0.4733,-0.0105,-0.2618,
261628384,1,-7.9856,0.2915,0.4558,-0.0131,-0.5236,
261640596,1,-16.8485,0.2961,0.4909,-0.0183,-0.2618,
261652581,1,-6.8779,0.3005,0.4558,-0.0209,-0.5236,
261664622,1,-13.1094,0.3049,0.4383,-0.0262,-0.2618,
261676616,1,-4.8865,0.3087,0.4383,-0.0288,-0.5236,
261688530,1,-9.7553,0.3122,0.3857,-0.0314,-0.2618,
261700538,1,-7.6389,0.3157,0.3506,-0.0340,-0.2618,
261712643,1,-7.2707,0.3189,0.3506,-0.0367,-0.2618,
261724581,1,-5.1431,0.3213,0.3156,-0.0393,-0.2618,
261736608,1,-1.6568,0.3233,0.2454,-0.0393,-0.2618,
261748616,1,-6.5078,0.3250,0.1928,-0.0419,0.0000,
261760543,1,2.2211,0.3261,0.1753,-0.0419,-0.2618,
261772573,1,-2.1374,0.3263,0.1052,-0.0419,0.0000,
261784563,1,1.8463,0.3263,0.0175,-0.0393,0.0000,
261796497,1,-5.9434,0.3268,0.0000,-0.0340,0.2618,
261808444,1,-16.4388,0.3271,0.0526,-0.0340,0.5236,
261820516,1,0.1595,0.3275,0.0351,-0.0340,0.0000,
261832472,1,0.1577,0.3277,0.0351,-0.0340,0.0000,
261844451,1,0.6352,0.3277,0.0175,-0.0314,0.0000,
261856413,1,-6.7519,0.3278,0.0000,-0.0288,0.2618,
261868434,1,-7.6365,0.3287,0.0175,-0.0288,0.2618,
261880448,1,-3.2894,0.3296,0.0877,-0.0288,0.0000,
261892460,1,-3.2945,0.3301,0.0877,-0.0288,0.0000,
261904516,1,-1.5433,0.3303,0.0526,-0.0288,0.0000,
261916550,1,-0.1890,0.3303,0.0175,-0.0262,0.0000,
261928555,1,-7.1790,0.3306,0.0000,-0.0262,0.2618,
261940556,1,-1.0744,0.3312,0.0351,-0.0262,0.0000,
261952517,1,-1.9511,0.3312,0.0526,-0.0262,0.0000,
261964566,1,0.2796,0.3312,0.0000,-0.0236,0.0000,
261976553,1,-7.5851,0.3313,0.0000,-0.0236,0.2618,
261988681,1,-0.6003,0.3315,0.0175,-0.0236,0.0000,
262000682,1,-0.6005,0.3315,0.0175,-0.0236,0.0000,
262012771,1,-0.1229,0.3315,0.0000,-0.0209,0.0000,
262024706,1,-7.9887,0.3319,0.0000,-0.0209,0.2618,
262036810,1,-1.8830,0.3322,0.0351,-0.0209,0.0000,
262048819,1,-1.8830,0.3322,0.0351,-0.0209,0.0000,
262060836,1,-0.1299,0.3322,0.0000,-0.0209,0.0000,
262072824,1,-0.1281,0.3320,0.0000,-0.0209,0.0000,
262084788,1,0.7485,0.3320,-0.0175,-0.0209,0.0000,
262096769,1,-0.1281,0.3320,0.0000,-0.0209,0.0000,
262108622,1,-0.5272,0.3320,0.0000,-0.0183,0.0000,
262120522,1,-8.3954,0.3326,0.0000,-0.0183,0.2618,
262132606,1,-3.1692,0.3333,0.0526,-0.0183,0.0000,
262144511,1,-3.6484,0.3334,0.0701,-0.0209,0.0000,
262156549,1,6.8496,0.3329,0.0175,-0.0209,-0.2618,
262168602,1,2.1042,0.3319,-0.0526,-0.0183,0.0000,
262180501,1,-3.5263,0.3317,-0.1052,-0.0157,0.2618,
262192516,1,-7.9101,0.3319,-0.0175,-0.0157,0.2618,
262204540,1,-1.4056,0.3322,0.0175,-0.0183,0.0000,
262216505,1,5.5855,0.3317,0.0351,-0.0183,-0.2618,
262228563,1,2.1096,0.3313,-0.0526,-0.0183,0.0000,
262240541,1,0.8339,0.3313,-0.0351,-0.0157,0.0000,
262252532,1,-8.7867,0.3319,0.0000,-0.0157,0.2618,
262264551,1,-3.1657,0.3329,0.0526,-0.0183,0.0000,
262276497,1,2.4625,0.3333,0.1052,-0.0209,-0.2618,
262288527,1,5.9747,0.3327,0.0351,-0.0209,-0.2618,
262300556,1,2.0991,0.3324,-0.0526,-0.0183,0.0000,
262312562,1,-6.6458,0.3329,-0.0351,-0.0183,0.2618,
262324544,1,-3.1727,0.3336,0.0526,-0.0183,0.0000,
262336477,1,-3.6519,0.3338,0.0701,-0.0209,0.0000,
262348515,1,6.8461,0.3333,0.0175,-0.0209,-0.2618,
262360546,1,2.5015,0.3320,-0.0526,-0.0209,0.0000,
262372544,1,5.6158,0.3313,-0.1227,-0.0183,0.0000,
262384546,1,-4.8769,0.3313,-0.0701,-0.0183,0.2618,
262396644,1,-0.5237,0.3317,0.0000,-0.0183,0.0000,
262408582,1,-2.2750,0.3315,0.0351,-0.0183,0.0000,
262420431,1,0.7519,0.3317,-0.0175,-0.0209,0.0000,
262432449,1,6.8689,0.3310,0.0175,-0.0209,-0.2618,
262444507,1,3.3991,0.3299,-0.0701,-0.0209,0.0000,
262456532,1,4.7567,0.3296,-0.1052,-0.0183,0.0000,
262468485,1,-6.6160,0.3299,-0.0351,-0.0183,0.2618,
262480528,1,-1.8690,0.3308,0.0351,-0.0209,0.0000,
262492555,1,3.7633,0.3308,0.0877,-0.0236,-0.2618,
262504554,1,8.1489,0.3305,0.0000,-0.0236,-0.2618,
262516563,1,2.0450,0.3299,-0.0351,-0.0236,0.0000,
262528536,1,2.9234,0.3298,-0.0526,-0.0236,0.0000,
262540486,1,1.5692,0.3298,-0.0175,-0.0262,0.0000,
262552435,1,8.5575,0.3296,0.0000,-0.0262,-0.2618,
262564407,1,1.5764,0.3291,-0.0175,-0.0262,0.0000,
262576365,1,3.3293,0.3291,-0.0526,-0.0262,0.0000,
262588239,1,1.0988,0.3291,0.0000,-0.0288,0.0000,
262600193,1,8.9635,0.3289,0.0000,-0.0288,-0.2618,
262612231,1,2.3797,0.3285,-0.0175,-0.0314,0.0000,
262624219,1,11.1219,0.3282,-0.0351,-0.0314,-0.2618,
262636242,1,3.6657,0.3275,-0.0351,-0.0340,0.0000,
262648337,1,12.8881,0.3270,-0.0701,-0.0314,-0.2618,
262660369,1,-3.7111,0.3266,-0.0526,-0.0314,0.2618,
262672451,1,3.6763,0.3264,-0.0351,-0.0340,0.0000,
262684500,1,11.0653,0.3261,-0.0175,-0.0367,-0.2618,
262696685,1,11.9506,0.3252,-0.0351,-0.0367,-0.2618,
262708872,1,6.7312,0.3238,-0.0877,-0.0367,0.0000,
262720848,1,9.3767,0.3222,-0.1402,-0.0367,0.0000,
262732825,1,10.2744,0.3201,-0.1578,-0.0367,0.0000,
262744842,1,12.5295,0.3177,-0.2104,-0.0340,0.0000,
262756859,1,6.0451,0.3152,-0.2454,-0.0314,0.2618,
262768771,1,6.0679,0.3129,-0.2454,-0.0314,0.2618,
262780817,1,13.0771,0.3107,-0.2279,-0.0314,0.0000,
262792914,1,13.1034,0.3080,-0.2279,-0.0314,0.0000,
262804875,1,14.0866,0.3052,-0.2630,-0.0262,0.0000,
262816855,1,-0.7394,0.3029,-0.2805,-0.0262,0.5236,
262828900,1,11.9746,0.3012,-0.2279,-0.0236,0.0000,
262840887,1,1.9021,0.2991,-0.1753,-0.0262,0.2618,
262852872,1,19.3988,0.2973,-0.2104,-0.0262,-0.2618,
262865023,1,9.8054,0.2951,-0.1753,-0.0262,0.0000,
262877092,1,12.4580,0.2928,-0.2279,-0.0262,0.0000,
262889138,1,12.0868,0.2900,-0.2279,-0.0236,0.0000,
262901229,1,6.8834,0.2870,-0.2805,-0.0236,0.2618,
262913378,1,15.2538,0.2840,-0.2980,-0.0209,0.0000,
262925411,1,7.4212,0.2810,-0.2980,-0.0209,0.2618,
262937582,1,14.9161,0.2779,-0.2980,-0.0183,0.0000,
262949565,1,7.9612,0.2747,-0.3156,-0.0183,0.2618,
262961603,1,15.4567,0.2716,-0.3156,-0.0157,0.0000,
262973618,1,7.6260,0.2684,-0.3156,-0.0157,0.2618,
262985601,1,15.1206,0.2652,-0.3156,-0.0131,0.0000,
262997547,1,6.8903,0.2621,-0.3156,-0.0105,0.2618,
263009584,1,6.9184,0.2593,-0.3156,-0.0105,0.2618,
263021623,1,12.6590,0.2563,-0.2805,-0.0079,0.0000,
263033547,1,5.6997,0.2537,-0.2980,-0.0079,0.2618,
263045639,1,11.4359,0.2510,-0.2630,-0.0052,0.0000,
263057616,1,3.5976,0.2486,-0.2630,-0.0052,0.2618,
263069612,1,10.6015,0.2468,-0.2454,-0.0052,0.0000,
263081749,1,7.1198,0.2444,-0.1753,-0.0052,0.0000,
263093824,1,10.6505,0.2419,-0.2454,-0.0052,0.0000,
263105886,1,10.6769,0.2393,-0.2454,-0.0052,0.0000,
263117923,1,11.5815,0.2365,-0.2630,-0.0052,0.0000,
263130039,1,12.0906,0.2333,-0.2805,-0.0026,0.0000,
263142147,1,6.0140,0.2300,-0.3156,-0.0026,0.2618,
263154263,1,14.3844,0.2270,-0.3331,0.0000,0.0000,
263166360,1,4.8005,0.2239,-0.2980,0.0000,0.2618,
263178496,1,13.1649,0.2214,-0.3156,0.0026,0.0000,
263190545,1,1.8184,0.2191,-0.2454,0.0026,0.2618,
263202485,1,8.8241,0.2172,-0.2279,0.0026,0.0000,
263214548,1,7.4911,0.2151,-0.1928,0.0000,0.0000,
263226553,1,15.8509,0.2132,-0.2104,0.0026,-0.2618,
263238757,1,-0.7376,0.2118,-0.1928,0.0026,0.2618,
263250934,1,4.5062,0.2107,-0.1402,0.0026,0.0000,
263263052,1,3.5564,0.2102,-0.1052,-0.0026,0.0000,
263275134,1,16.6537,0.2100,-0.0526,-0.0026,-0.5236,
263287241,1,-0.4239,0.2098,-0.0175,-0.0052,0.0000,
263299379,1,7.8417,0.2095,-0.0175,-0.0079,-0.2618,
263311455,1,9.5251,0.2086,-0.0351,-0.0131,-0.2618,
263323449,1,20.0276,0.2076,-0.0877,-0.0131,-0.5236,
263335622,1,5.1929,0.2062,-0.1052,-0.0131,0.0000,
263347603,1,7.3591,0.2048,-0.1402,-0.0157,0.0000,
263359851,1,15.2361,0.2034,-0.1402,-0.0157,-0.2618,
263371854,1,7.3889,0.2018,-0.1402,-0.0157,0.0000,
263383814,1,8.2829,0.2000,-0.1578,-0.0157,0.0000,
263396026,1,9.5796,0.1979,-0.1753,-0.0183,0.0000,
263408044,1,19.2143,0.1960,-0.2104,-0.0183,-0.2618,
263420159,1,10.1009,0.1935,-0.1928,-0.0157,0.0000,
263432336,1,4.8894,0.1914,-0.2454,-0.0157,0.2618,
263444354,1,11.0196,0.1893,-0.2104,-0.0157,0.0000,
263456545,1,11.4414,0.1871,-0.2104,-0.0183,0.0000,
263468680,1,19.8040,0.1848,-0.2279,-0.0157,-0.2618,
263480700,1,4.1040,0.1823,-0.2279,-0.0157,0.2618,
263493055,1,12.8604,0.1806,-0.2454,-0.0157,0.0000,
263505178,1,9.3769,0.1783,-0.1753,-0.0157,0.0000,
263517203,1,12.0294,0.1760,-0.2279,-0.0157,0.0000,
263529303,1,12.0539,0.1736,-0.2279,-0.0157,0.0000,
263541514,1,12.9585,0.1708,-0.2454,-0.0157,0.0000,
263553733,1,14.7397,0.1679,-0.2805,-0.0157,0.0000,
263565983,1,14.3705,0.1650,-0.2805,-0.0131,0.0000,
263578023,1,7.4138,0.1620,-0.2980,-0.0131,0.2618,
263590183,1,15.3066,0.1590,-0.2980,-0.0131,0.0000,
263602244,1,15.3382,0.1559,-0.2980,-0.0131,0.0000,
263614380,1,15.8454,0.1529,-0.3156,-0.0105,0.0000,
263626515,1,6.7402,0.1495,-0.2980,-0.0079,0.2618,
263638631,1,8.5256,0.1464,-0.3331,-0.0079,0.2618,
263650789,1,15.5412,0.1434,-0.3156,-0.0079,0.0000,
263662901,1,14.2971,0.1402,-0.2980,-0.0052,0.0000,
263675044,1,7.3457,0.1367,-0.3156,-0.0052,0.2618,
263687183,1,16.5961,0.1334,-0.3506,-0.0026,0.0000,
263699433,1,7.8881,0.1303,-0.3331,-0.0026,0.2618,
263711635,1,14.5071,0.1271,-0.3156,0.0000,0.0000,
263723773,1,6.6746,0.1241,-0.3156,0.0000,0.2618,
263735743,1,13.6884,0.1213,-0.2980,0.0000,0.0000,
263747791,1,12.8416,0.1183,-0.2805,0.0000,0.0000,
263759925,1,13.3507,0.1152,-0.2980,0.0026,0.0000,
263771895,1,5.9933,0.1124,-0.3156,0.0052,0.2618,
263783858,1,4.2629,0.1101,-0.2805,0.0052,0.2618,
263795907,1,9.5155,0.1082,-0.2279,0.0052,0.0000,
263807861,1,8.1843,0.1059,-0.1928,0.0026,0.0000,
263819810,1,17.4224,0.1038,-0.2279,0.0052,-0.2618,
263831885,1,0.8356,0.1022,-0.2104,0.0052,0.2618,
263843851,1,6.4785,0.1012,-0.1578,0.0026,0.0000,
263855802,1,11.7240,0.0999,-0.1052,0.0026,-0.2618,
263867896,1,5.1506,0.0985,-0.1227,0.0000,0.0000,
263879770,1,13.8990,0.0976,-0.1402,0.0000,-0.2618,
263891700,1,4.2167,0.0964,-0.0877,-0.0052,0.0000,
263903733,1,21.3048,0.0955,-0.1227,-0.0026,-0.5236,
263915844,1,-3.6358,0.0954,-0.0877,-0.0052,0.2618,
263927881,1,8.9882,0.0948,-0.0175,-0.0079,-0.2618,
263940026,1,11.9490,0.0938,-0.0526,-0.0157,-0.2618,
263952142,1,29.9137,0.0929,-0.1052,-0.0131,-0.7854,
263964245,1,-2.4089,0.0924,-0.0877,-0.0131,0.2618,
263976362,1,3.7010,0.0924,-0.0526,-0.0131,0.0000,
263988445,1,2.2701,0.0922,0.0000,-0.0209,0.0000,
264000481,1,27.1375,0.0919,-0.0175,-0.0236,-0.7854,
264012583,1,12.6924,0.0913,-0.0351,-0.0262,-0.2618,
264024671,1,13.9775,0.0905,-0.0526,-0.0288,-0.2618,
264036711,1,15.7428,0.0892,-0.0877,-0.0288,-0.2618,
264048878,1,9.6505,0.0875,-0.1227,-0.0288,0.0000,
264061087,1,12.6985,0.0856,-0.1753,-0.0314,0.0000,
264073247,1,21.4601,0.0833,-0.1928,-0.0314,-0.2618,
264085262,1,15.3755,0.0808,-0.2279,-0.0314,0.0000,
264097231,1,16.2766,0.0784,-0.2454,-0.0314,0.0000,
264109222,1,16.3046,0.0756,-0.2454,-0.0314,0.0000,
264121384,1,18.0876,0.0726,-0.2805,-0.0314,0.0000,
264133496,1,18.9974,0.0692,-0.2980,-0.0314,0.0000,
264145533,1,20.3849,0.0659,-0.3331,-0.0288,0.0000,
264157545,1,12.5577,0.0624,-0.3331,-0.0288,0.2618,
264169598,1,21.3316,0.0589,-0.3506,-0.0288,0.0000,
264181536,1,20.9693,0.0552,-0.3506,-0.0262,0.0000,
264193547,1,13.6224,0.0514,-0.3682,-0.0236,0.2618,
264205763,1,14.5375,0.0475,-0.3857,-0.0236,0.2618,
264217884,1,22.0418,0.0435,-0.3857,-0.0209,0.0000,
264229915,1,15.0964,0.0394,-0.4032,-0.0209,0.2618,
264242004,1,22.6000,0.0354,-0.4032,-0.0183,0.0000,
264254147,1,14.3765,0.0316,-0.4032,-0.0157,0.2618,
264266215,1,13.5410,0.0275,-0.3857,-0.0157,0.2618,
264278186,1,21.9194,0.0237,-0.4032,-0.0131,0.0000,
264290283,1,12.8211,0.0196,-0.3857,-0.0105,0.2618,
264302278,1,13.7380,0.0156,-0.4032,-0.0105,0.2618,
264314247,1,21.2441,0.0114,-0.4032,-0.0079,0.0000,
264326366,1,14.3004,0.0072,-0.4207,-0.0079,0.2618,
264338465,1,21.8057,0.0030,-0.4207,-0.0052,0.0000,
264350570,1,13.5875,-0.0014,-0.4207,-0.0026,0.2618,
264362682,1,14.5061,-0.0056,-0.4383,-0.0026,0.2618,
264374906,1,21.1374,-0.0100,-0.4207,0.0000,0.0000,
264387037,1,13.7965,-0.0144,-0.4383,0.0026,0.2618,
264399139,1,13.4388,-0.0186,-0.4383,0.0052,0.2618,
264411276,1,12.2070,-0.0230,-0.4207,0.0079,0.2618,
264423421,1,13.1264,-0.0272,-0.4383,0.0079,0.2618,
264435582,1,19.7551,-0.0314,-0.4207,0.0105,0.0000,
264447760,1,11.5352,-0.0356,-0.4207,0.0131,0.2618,
264460071,1,11.1765,-0.0396,-0.4207,0.0157,0.2618,
264472237,1,9.9419,-0.0437,-0.4032,0.0183,0.2618,
264484283,1,9.5842,-0.0479,-0.4032,0.0209,0.2618,
264496369,1,10.5029,-0.0521,-0.4207,0.0209,0.2618,
264508640,1,18.0089,-0.0563,-0.4207,0.0236,0.0000,
264520552,1,9.7897,-0.0605,-0.4207,0.0262,0.2618,
264532568,1,9.4337,-0.0649,-0.4207,0.0288,0.2618,
264544585,1,9.9551,-0.0692,-0.4383,0.0314,0.2618,
264556797,1,9.6006,-0.0736,-0.4383,0.0340,0.2618,
264568904,1,8.8439,-0.0778,-0.4383,0.0393,0.2618,
264580880,1,-0.2607,-0.0812,-0.4207,0.0419,0.5236,
