Time (μs),State,Force (N),Position (m),Velocity (m/s),Angular Position (radian),Angular Velocity (radian/s),Event
410900264,1,1.9763,0.4663,-0.2980,0.0026,0.2618,
410912277,1,5.9496,0.4648,-0.2279,0.0052,0.0000,
410924225,1,-5.4125,0.4641,-0.1578,0.0052,0.2618,
410936277,1,-1.9359,0.4644,-0.0701,0.0052,0.0000,
410948273,1,-6.0016,0.4648,0.0351,-0.0026,0.0000,
410960294,1,17.9874,0.4646,0.0351,-0.0052,-0.7854,
410972252,1,5.7004,0.4635,-0.0175,-0.0105,-0.2618,
410984282,1,18.3481,0.4632,-0.1052,-0.0131,-0.5236,
410996297,1,6.9883,0.4623,-0.0351,-0.0131,-0.2618,
411008436,1,2.1646,0.4612,-0.0877,-0.0157,0.0000,
411020454,1,10.9076,0.4609,-0.1052,-0.0157,-0.2618,
411032558,1,-0.0591,0.4605,-0.0351,-0.0183,0.0000,
411044531,1,8.2057,0.4602,-0.0351,-0.0209,-0.2618,
411056588,1,8.6160,0.4591,-0.0351,-0.0236,-0.2618,
411068550,1,12.5311,0.4581,-0.1052,-0.0262,-0.2618,
411080563,1,12.5458,0.4567,-0.1052,-0.0262,-0.2618,
411092572,1,6.8508,0.4551,-0.1402,-0.0288,0.0000,
411104478,1,15.6078,0.4534,-0.1578,-0.0288,-0.2618,
411116565,1,8.6425,0.4513,-0.1753,-0.0288,0.0000,
411128523,1,10.4166,0.4491,-0.2104,-0.0288,0.0000,
411140588,1,10.0421,0.4467,-0.2104,-0.0262,0.0000,
411152538,1,3.9585,0.4441,-0.2454,-0.0262,0.2618,
411164618,1,12.7191,0.4420,-0.2630,-0.0262,0.0000,
411176619,1,10.1157,0.4393,-0.2104,-0.0262,0.0000,
411188592,1,12.7718,0.4367,-0.2630,-0.0262,0.0000,
411200510,1,12.7997,0.4339,-0.2630,-0.0262,0.0000,
411212599,1,13.7079,0.4307,-0.2805,-0.0262,0.0000,
411224609,1,15.0953,0.4274,-0.3156,-0.0236,0.0000,
411236711,1,7.7450,0.4239,-0.3331,-0.0209,0.2618,
411248707,1,8.2582,0.4204,-0.3506,-0.0183,0.2618,
411260873,1,8.2890,0.4172,-0.3506,-0.0183,0.2618,
411272883,1,14.0332,0.4139,-0.3156,-0.0157,0.0000,
411284912,1,7.0790,0.4108,-0.3331,-0.0157,0.2618,
411296953,1,13.6973,0.4076,-0.3156,-0.0131,0.0000,
411309080,1,5.8641,0.4046,-0.3156,-0.0131,0.2618,
411321155,1,12.8786,0.4018,-0.2980,-0.0131,0.0000,
411333223,1,12.0334,0.3987,-0.2805,-0.0131,0.0000,
411345278,1,13.4174,0.3957,-0.3156,-0.0105,0.0000,
411357393,1,4.3052,0.3930,-0.2980,-0.0079,0.2618,
411369319,1,2.5650,0.3918,-0.2630,-0.0079,0.2618,
411381252,1,3.0264,0.3908,-0.1227,-0.0052,0.0000,
411393287,1,-5.3107,0.3904,-0.1052,-0.0079,0.2618,
411405373,1,7.3098,0.3902,-0.0351,-0.0105,-0.2618,
411417263,1,7.6436,0.3888,-0.0175,-0.0183,-0.2618,
411429295,1,29.9151,0.3878,-0.1402,-0.0209,-0.7854,
411441268,1,12.0517,0.3864,-0.1052,-0.0183,-0.2618,
411453232,1,-1.9141,0.3857,-0.1402,-0.0183,0.2618,
411465234,1,2.8417,0.3857,-0.0701,-0.0209,0.0000,
411477193,1,7.6044,0.3850,0.0000,-0.0236,-0.2618,
411489193,1,11.5213,0.3838,-0.0701,-0.0262,-0.2618,
411501294,1,14.5631,0.3825,-0.1227,-0.0288,-0.2618,
411513344,1,14.5787,0.3810,-0.1227,-0.0288,-0.2618,
411525331,1,8.8873,0.3790,-0.1578,-0.0314,0.0000,
411537279,1,18.5236,0.3769,-0.1928,-0.0314,-0.2618,
411549389,1,11.5625,0.3745,-0.2104,-0.0314,0.0000,
411561244,1,13.3436,0.3717,-0.2454,-0.0314,0.0000,
411573264,1,14.7275,0.3687,-0.2805,-0.0288,0.0000,
411585371,1,7.7752,0.3654,-0.2980,-0.0288,0.2618,
411597277,1,17.0230,0.3622,-0.3331,-0.0262,0.0000,
411609228,1,8.3186,0.3587,-0.3156,-0.0262,0.2618,
411621335,1,17.5689,0.3554,-0.3506,-0.0236,0.0000,
411633360,1,8.4689,0.3515,-0.3331,-0.0209,0.2618,
411645275,1,10.7371,0.3478,-0.3857,-0.0183,0.2618,
411657276,1,9.5012,0.3438,-0.3682,-0.0157,0.2618,
411669418,1,11.2970,0.3396,-0.4032,-0.0157,0.2618,
411681545,1,19.2799,0.3354,-0.4207,-0.0105,0.0000,
411693606,1,3.1952,0.3313,-0.4207,-0.0079,0.5236,
411705583,1,9.8167,0.3280,-0.4032,-0.0052,0.2618,
411717525,1,6.3464,0.3243,-0.3331,-0.0052,0.2618,
411729583,1,15.5934,0.3213,-0.3682,-0.0026,0.0000,
411741557,1,3.8531,0.3185,-0.2980,-0.0000,0.2618,
411753491,1,2.9931,0.3170,-0.2805,-0.0000,0.2618,
411765460,1,4.7335,0.3156,-0.1578,-0.0000,0.0000,
411777537,1,4.2699,0.3142,-0.1402,-0.0026,0.0000,
411789584,1,12.1410,0.3133,-0.1402,-0.0026,-0.2618,
411801549,1,2.0567,0.3124,-0.0877,-0.0052,0.0000,
411813467,1,10.3223,0.3121,-0.0877,-0.0079,-0.2618,
411825546,1,8.1022,0.3110,-0.0351,-0.0105,-0.2618,
411837574,1,12.0208,0.3096,-0.1052,-0.0131,-0.2618,
411849544,1,13.7904,0.3080,-0.1402,-0.0131,-0.2618,
411861593,1,6.8233,0.3061,-0.1578,-0.0131,0.0000,
411873609,1,8.5956,0.3042,-0.1928,-0.0131,0.0000,
411885596,1,8.6221,0.3015,-0.1928,-0.0131,0.0000,
411897622,1,12.1544,0.2989,-0.2630,-0.0131,0.0000,
411909583,1,11.7836,0.2961,-0.2630,-0.0105,0.0000,
411921554,1,4.8251,0.2933,-0.2805,-0.0105,0.2618,
411933566,1,12.3154,0.2907,-0.2805,-0.0079,0.0000,
411945421,1,3.6028,0.2880,-0.2630,-0.0079,0.2618,
411957481,1,11.0890,0.2858,-0.2630,-0.0052,0.0000,
411969520,1,1.4937,0.2837,-0.2279,-0.0052,0.2618,
411981595,1,8.4978,0.2819,-0.2104,-0.0052,0.0000,
411993591,1,6.7657,0.2798,-0.1753,-0.0052,0.0000,
412005616,1,8.5399,0.2777,-0.2104,-0.0052,0.0000,
412017596,1,8.5626,0.2754,-0.2104,-0.0052,0.0000,
412029554,1,9.4656,0.2728,-0.2279,-0.0052,0.0000,
412041521,1,10.8476,0.2700,-0.2630,-0.0026,0.0000,
412053613,1,3.4902,0.2672,-0.2805,-0.0000,0.2618,
412065592,1,3.1129,0.2651,-0.2805,0.0026,0.2618,
412077508,1,-0.3800,0.2637,-0.2104,0.0026,0.2618,
412089573,1,3.9838,0.2630,-0.1402,0.0026,0.0000,
412101469,1,0.8801,0.2626,-0.0701,-0.0000,0.0000,
412113462,1,7.3907,0.2624,-0.0351,-0.0026,-0.2618,
412125548,1,6.9194,0.2617,-0.0175,-0.0052,-0.2618,
412137448,1,9.5569,0.2610,-0.0701,-0.0052,-0.2618,
412149480,1,1.7044,0.2600,-0.0701,-0.0052,0.0000,
412161500,1,3.4611,0.2596,-0.1052,-0.0052,0.0000,
412173509,1,0.3539,0.2596,-0.0351,-0.0079,0.0000,
412185520,1,6.8645,0.2595,0.0000,-0.0105,-0.2618,
412197479,1,7.7439,0.2591,-0.0175,-0.0105,-0.2618,
412209529,1,1.1607,0.2588,-0.0351,-0.0131,0.0000,
412221485,1,9.0289,0.2582,-0.0351,-0.0131,-0.2618,
412233501,1,2.4467,0.2577,-0.0526,-0.0157,0.0000,
412245434,1,10.3116,0.2575,-0.0526,-0.0157,-0.2618,
412257506,1,1.0979,0.2572,-0.0175,-0.0183,0.0000,
412269482,1,9.8403,0.2568,-0.0351,-0.0183,-0.2618,
412281558,1,2.3788,0.2567,-0.0351,-0.0209,0.0000,
412293444,1,9.3671,0.2565,-0.0175,-0.0209,-0.2618,
412305460,1,1.9065,0.2561,-0.0175,-0.0236,0.0000,
412317466,1,10.6471,0.2560,-0.0351,-0.0236,-0.2618,
412329434,1,2.3109,0.2556,-0.0175,-0.0262,0.0000,
412341447,1,11.0522,0.2554,-0.0351,-0.0262,-0.2618,
412353462,1,2.7133,0.2553,-0.0175,-0.0288,0.0000,
412365484,1,10.5782,0.2551,-0.0175,-0.0288,-0.2618,
412377556,1,3.1176,0.2547,-0.0175,-0.0314,0.0000,
412389508,1,12.2573,0.2546,-0.0351,-0.0340,-0.2618,
412401610,1,11.3868,0.2540,-0.0175,-0.0340,-0.2618,
412413570,1,5.6828,0.2533,-0.0526,-0.0367,0.0000,
412425478,1,14.4260,0.2530,-0.0701,-0.0367,-0.2618,
412437505,1,5.2194,0.2519,-0.0351,-0.0393,0.0000,
412449543,1,16.5897,0.2517,-0.1052,-0.0393,-0.2618,
412461539,1,4.7507,0.2510,-0.0175,-0.0419,0.0000,
412473418,1,15.2468,0.2507,-0.0701,-0.0419,-0.2618,
412485491,1,6.0368,0.2500,-0.0351,-0.0445,0.0000,
412497545,1,15.6581,0.2495,-0.0701,-0.0445,-0.2618,
412509519,1,7.3299,0.2482,-0.0526,-0.0471,0.0000,
412521571,1,19.1097,0.2470,-0.1227,-0.0497,-0.2618,
412533576,1,19.1244,0.2456,-0.1227,-0.0497,-0.2618,
412545716,1,12.1572,0.2437,-0.1402,-0.0497,0.0000,
412557829,1,14.8080,0.2416,-0.1928,-0.0497,0.0000,
412569939,1,15.3101,0.2391,-0.2104,-0.0471,0.0000,
412581991,1,9.2265,0.2365,-0.2454,-0.0471,0.2618,
412593990,1,17.9959,0.2335,-0.2630,-0.0471,0.0000,
412605957,1,19.3833,0.2302,-0.2980,-0.0445,0.0000,
412618094,1,12.9101,0.2267,-0.3331,-0.0419,0.2618,
412630199,1,13.8228,0.2230,-0.3506,-0.0419,0.2618,
412642319,1,22.2036,0.2190,-0.3682,-0.0393,0.0000,
412654383,1,15.7351,0.2149,-0.4032,-0.0367,0.2618,
412666448,1,15.3806,0.2105,-0.4032,-0.0340,0.2618,
412678588,1,16.7795,0.2060,-0.4383,-0.0314,0.2618,
412690617,1,16.9036,0.2014,-0.4558,-0.0262,0.2618,
412702697,1,8.6878,0.1969,-0.4558,-0.0236,0.5236,
412714742,1,16.1932,0.1927,-0.4558,-0.0209,0.2618,
412726809,1,14.0873,0.1881,-0.4207,-0.0183,0.2618,
412738871,1,15.0855,0.1837,-0.4558,-0.0131,0.2618,
412750959,1,5.9862,0.1799,-0.4383,-0.0105,0.5236,
412763059,1,10.8496,0.1769,-0.3857,-0.0079,0.2618,
412774921,1,6.1087,0.1729,-0.2980,-0.0052,0.2618,
412786872,1,11.4007,0.1695,-0.4032,-0.0052,0.2618,
412798970,1,15.3952,0.1658,-0.3331,-0.0026,0.0000,
412810988,1,9.3239,0.1620,-0.3682,-0.0026,0.2618,
412822881,1,17.7030,0.1581,-0.3857,-0.0000,0.0000,
412834936,1,9.4838,0.1539,-0.3857,0.0026,0.2618,
412847046,1,10.8809,0.1495,-0.4207,0.0052,0.2618,
412858910,1,11.4006,0.1453,-0.4383,0.0079,0.2618,
412870936,1,9.7722,0.1408,-0.4207,0.0131,0.2618,
412882972,1,3.3047,0.1366,-0.4558,0.0157,0.5236,
412894964,1,9.0531,0.1329,-0.4207,0.0183,0.2618,
412907006,1,6.0604,0.1292,-0.3682,0.0209,0.2618,
412919077,1,5.6912,0.1262,-0.3682,0.0236,0.2618,
412931120,1,1.8095,0.1239,-0.2980,0.0262,0.2618,
412943151,1,-1.6835,0.1225,-0.2279,0.0262,0.2618,
412955182,1,1.8019,0.1220,-0.1402,0.0262,0.0000,
412967116,1,-2.1818,0.1220,-0.0526,0.0236,0.0000,
412979107,1,3.4488,0.1222,0.0000,0.0209,-0.2618,
412991059,1,2.9723,0.1220,0.0175,0.0183,-0.2618,
413002915,1,4.7261,0.1220,-0.0175,0.0183,-0.2618,
413014986,1,-3.6161,0.1222,0.0000,0.0157,0.0000,
413026936,1,3.7693,0.1222,0.0175,0.0131,-0.2618,
413038945,1,4.6452,0.1222,0.0000,0.0131,-0.2618,
413050905,1,-2.8181,0.1222,0.0000,0.0105,0.0000,
413062891,1,5.0467,0.1220,0.0000,0.0105,-0.2618,
413074868,1,-1.5407,0.1220,-0.0175,0.0079,0.0000,
413086867,1,5.4475,0.1218,0.0000,0.0079,-0.2618,
413098876,1,-1.1382,0.1217,-0.0175,0.0052,0.0000,
413110854,1,6.7258,0.1215,-0.0175,0.0052,-0.2618,
413122864,1,-1.1329,0.1211,-0.0175,0.0052,0.0000,
413134903,1,-0.2581,0.1213,-0.0351,0.0052,0.0000,
413146848,1,-2.4888,0.1213,0.0175,0.0026,0.0000,
413158801,1,6.2526,0.1211,0.0000,0.0026,-0.2618,
413170768,1,-0.7339,0.1211,-0.0175,0.0026,0.0000,
413182756,1,-1.6104,0.1211,0.0000,0.0026,0.0000,
413194740,1,-1.2114,0.1211,0.0000,-0.0000,0.0000,
413206746,1,6.6534,0.1210,0.0000,-0.0000,-0.2618,
413218594,1,-0.3296,0.1206,-0.0175,-0.0000,0.0000,
413230480,1,0.1462,0.1208,-0.0351,0.0026,0.0000,
413242405,1,-9.9509,0.1211,0.0175,-0.0000,0.2618,
413254458,1,4.8950,0.1215,0.0351,-0.0000,-0.2618,
413266497,1,-2.5708,0.1217,0.0351,-0.0026,0.0000,
413278592,1,6.1698,0.1215,0.0175,-0.0026,-0.2618,
413290498,1,0.0642,0.1211,-0.0175,-0.0026,0.0000,
413302403,1,0.5400,0.1213,-0.0351,-0.0000,0.0000,
413314273,1,-9.5547,0.1215,0.0175,-0.0026,0.2618,
413326227,1,6.1681,0.1217,0.0175,-0.0026,-0.2618,
413338226,1,-1.2934,0.1215,0.0175,-0.0052,0.0000,
413350226,1,7.9254,0.1213,-0.0175,-0.0026,-0.2618,
413362310,1,-7.8006,0.1213,-0.0175,-0.0026,0.2618,
413374259,1,-1.2289,0.1229,0.0000,-0.0000,0.0000,
413386265,1,-16.9855,0.1234,0.1578,-0.0000,0.2618,
413398246,1,-3.4736,0.1243,0.0526,-0.0026,0.0000,
413410205,1,3.0311,0.1246,0.0877,-0.0052,-0.2618,
413422259,1,5.6685,0.1239,0.0351,-0.0052,-0.2618,
413434274,1,2.6728,0.1232,-0.0701,-0.0026,0.0000,
413446260,1,-5.1937,0.1236,-0.0701,-0.0026,0.2618,
413458289,1,-2.5970,0.1243,0.0351,-0.0026,0.0000,
413470252,1,-4.3519,0.1245,0.0701,-0.0026,0.0000,
413482245,1,-1.7240,0.1246,0.0175,-0.0026,0.0000,
413494218,1,-1.7240,0.1246,0.0175,-0.0026,0.0000,
413506210,1,-1.2465,0.1246,0.0000,-0.0000,0.0000,
413518265,1,-9.1140,0.1252,0.0000,-0.0000,0.2618,
413530267,1,-3.8902,0.1260,0.0526,-0.0000,0.0000,
413542189,1,-5.6468,0.1264,0.0877,-0.0000,0.0000,
413554202,1,-3.0206,0.1268,0.0351,-0.0000,0.0000,
413566254,1,-3.0224,0.1269,0.0351,-0.0000,0.0000,
413578178,1,-2.1458,0.1269,0.0175,-0.0000,0.0000,
413590195,1,-1.6683,0.1269,0.0000,0.0026,0.0000,
413602159,1,-9.5348,0.1273,0.0000,0.0026,0.2618,
413614204,1,-3.4302,0.1278,0.0351,0.0026,0.0000,
413626203,1,-4.3120,0.1283,0.0526,0.0026,0.0000,
413638175,1,-4.3138,0.1285,0.0526,0.0026,0.0000,
413650152,1,-2.9614,0.1287,0.0175,0.0052,0.0000,
413662167,1,-10.8297,0.1292,0.0175,0.0052,0.2618,
413674143,1,-5.1258,0.1299,0.0526,0.0079,0.0000,
413686129,1,-13.8734,0.1308,0.0701,0.0079,0.2618,
413698122,1,-6.9000,0.1320,0.0877,0.0079,0.0000,
413710151,1,-8.6706,0.1338,0.1227,0.0079,0.0000,
413722140,1,-10.9206,0.1357,0.1753,0.0052,0.0000,
413734166,1,-3.9542,0.1376,0.1928,0.0052,-0.2618,
413746242,1,-11.4367,0.1395,0.1928,0.0026,0.0000,
413758286,1,-3.5947,0.1417,0.1928,0.0026,-0.2618,
413770278,1,-12.3518,0.1434,0.2104,0.0026,0.0000,
413782255,1,-10.6215,0.1457,0.1753,0.0026,0.0000,
413794278,1,-13.2757,0.1481,0.2279,0.0026,0.0000,
413806271,1,-13.7795,0.1508,0.2454,-0.0000,0.0000,
413818270,1,-6.4221,0.1536,0.2630,-0.0026,-0.2618,
413830323,1,-6.9249,0.1560,0.2805,-0.0052,-0.2618,
413842248,1,-5.1921,0.1581,0.2454,-0.0052,-0.2618,
413854359,1,-11.3212,0.1601,0.2104,-0.0052,0.0000,
413866235,1,-10.4675,0.1623,0.1928,-0.0052,0.0000,
413878253,1,-11.8461,0.1648,0.2279,-0.0079,0.0000,
413890196,1,-4.4835,0.1671,0.2454,-0.0105,-0.2618,
413902320,1,-3.6234,0.1687,0.2279,-0.0105,-0.2618,
413914303,1,-7.9952,0.1702,0.1578,-0.0105,0.0000,
413926274,1,-8.4100,0.1718,0.1578,-0.0079,0.0000,
413938284,1,-16.2880,0.1734,0.1578,-0.0079,0.2618,
413950308,1,-8.0495,0.1757,0.1578,-0.0105,0.0000,
413962201,1,-3.7110,0.1774,0.2279,-0.0105,-0.2618,
413974319,1,-8.9577,0.1788,0.1753,-0.0105,0.0000,
413986272,1,-7.2256,0.1809,0.1402,-0.0105,0.0000,
413998266,1,-10.7511,0.1829,0.2104,-0.0105,0.0000,
414010187,1,-9.8973,0.1851,0.1928,-0.0105,0.0000,
414022232,1,-11.6750,0.1876,0.2279,-0.0105,0.0000,
414034227,1,-12.1823,0.1906,0.2454,-0.0131,0.0000,
414046337,1,-6.5815,0.1937,0.2980,-0.0157,-0.2618,
414058265,1,-7.4861,0.1965,0.3156,-0.0157,-0.2618,
414070386,1,-13.2268,0.1995,0.2805,-0.0183,0.0000,
414082464,1,-6.2726,0.2027,0.2980,-0.0183,-0.2618,
414094696,1,-14.2449,0.2058,0.3156,-0.0236,0.0000,
414106530,1,1.4540,0.2084,0.3156,-0.0236,-0.5236,
414118576,1,-11.2636,0.2105,0.2630,-0.0262,0.0000,
414130575,1,-0.7989,0.2134,0.2104,-0.0262,-0.2618,
414142688,1,-12.1892,0.2155,0.2805,-0.0262,0.0000,
414154581,1,-8.7093,0.2181,0.2104,-0.0262,0.0000,
414166610,1,-11.3670,0.2209,0.2630,-0.0262,0.0000,
414178558,1,-11.8743,0.2239,0.2805,-0.0288,0.0000,
414190555,1,-4.9194,0.2270,0.2980,-0.0288,-0.2618,
414202554,1,-13.2898,0.2300,0.3156,-0.0314,0.0000,
414214558,1,-4.5790,0.2328,0.2980,-0.0314,-0.2618,
414226595,1,-10.7929,0.2354,0.2805,-0.0367,0.0000,
414238702,1,5.7938,0.2370,0.2630,-0.0367,-0.5236,
414250530,1,-4.6710,0.2368,0.1578,-0.0367,0.0000,
414262459,1,4.0928,0.2370,-0.0175,-0.0367,0.0000,
414274437,1,1.9407,0.2370,0.0175,-0.0340,0.0000,
414286521,1,-5.8456,0.2372,0.0000,-0.0288,0.2618,
414298522,1,-14.5914,0.2379,0.0175,-0.0288,0.5236,
414310473,1,-1.5011,0.2384,0.0701,-0.0288,0.0000,
414322494,1,-1.0218,0.2382,0.0526,-0.0262,0.0000,
414334541,1,-5.7811,0.2386,-0.0175,-0.0236,0.2618,
414346518,1,-8.8151,0.2391,0.0351,-0.0209,0.2618,
414358572,1,-10.0988,0.2400,0.0526,-0.0183,0.2618,
414370561,1,-11.8649,0.2412,0.0877,-0.0183,0.2618,
414382543,1,-5.7673,0.2425,0.1227,-0.0183,0.0000,
414394484,1,-5.7795,0.2437,0.1227,-0.0183,0.0000,
414406364,1,-5.7883,0.2446,0.1227,-0.0183,0.0000,
414418429,1,-4.4412,0.2453,0.0877,-0.0157,0.0000,
414430494,1,-11.4357,0.2461,0.0701,-0.0157,0.2618,
414442547,1,-4.8578,0.2470,0.0877,-0.0131,0.0000,
414454461,1,-12.7277,0.2477,0.0877,-0.0131,0.2618,
414466429,1,-4.3960,0.2486,0.0701,-0.0105,0.0000,
414478528,1,-13.1444,0.2495,0.0877,-0.0105,0.2618,
414490495,1,-5.6891,0.2503,0.0877,-0.0079,0.0000,
414502538,1,-13.5602,0.2512,0.0877,-0.0079,0.2618,
414514531,1,-5.7103,0.2524,0.0877,-0.0079,0.0000,
414526562,1,-7.4755,0.2537,0.1227,-0.0079,0.0000,
414538486,1,-7.4914,0.2553,0.1227,-0.0079,0.0000,
414550473,1,-9.2619,0.2570,0.1578,-0.0079,0.0000,
414562495,1,-10.1614,0.2593,0.1753,-0.0079,0.0000,
414574700,1,-12.8227,0.2624,0.2279,-0.0079,0.0000,
414586804,1,-16.8379,0.2656,0.3156,-0.0105,0.0000,
414598887,1,-8.6099,0.2689,0.3156,-0.0131,-0.2618,
414610958,1,-9.1270,0.2730,0.3331,-0.0157,-0.2618,
414623061,1,-12.2763,0.2772,0.4032,-0.0183,-0.2618,
414635206,1,-12.7984,0.2816,0.4207,-0.0209,-0.2618,
414647419,1,-12.9254,0.2865,0.4383,-0.0262,-0.2618,
414659573,1,-6.9420,0.2912,0.4909,-0.0314,-0.5236,
414671712,1,-5.7101,0.2956,0.4733,-0.0340,-0.5236,
414683832,1,-11.4624,0.2998,0.4383,-0.0367,-0.2618,
414695949,1,-10.2289,0.3040,0.4207,-0.0393,-0.2618,
414707965,1,-9.0746,0.3082,0.4207,-0.0471,-0.2618,
414719910,1,7.0189,0.3114,0.4207,-0.0497,-0.7854,
414731935,1,-3.0515,0.3117,0.3156,-0.0524,-0.2618,
414743967,1,11.3673,0.3122,0.0351,-0.0550,-0.2618,
414755932,1,10.0928,0.3121,0.0526,-0.0524,-0.2618,
414767959,1,-3.3210,0.3119,-0.0175,-0.0445,0.2618,
414779894,1,-19.4494,0.3122,-0.0175,-0.0419,0.7854,
414791954,1,-6.7599,0.3129,0.0351,-0.0393,0.2618,
414803901,1,-8.5218,0.3138,0.0701,-0.0393,0.2618,
414815921,1,-1.5460,0.3149,0.0877,-0.0393,0.0000,
414827937,1,-2.4276,0.3154,0.1052,-0.0393,0.0000,
414839905,1,0.2019,0.3154,0.0526,-0.0393,0.0000,
414851848,1,2.0353,0.3152,0.0000,-0.0340,0.0000,
414863831,1,-12.8151,0.3154,-0.0175,-0.0340,0.5236,
414875915,1,0.7544,0.3157,0.0175,-0.0314,0.0000,
414887904,1,-7.9868,0.3159,0.0351,-0.0314,0.2618,
414899915,1,0.3485,0.3164,0.0175,-0.0288,0.0000,
414911928,1,-9.2670,0.3164,0.0526,-0.0288,0.2618,
414923955,1,0.8224,0.3168,0.0000,-0.0262,0.0000,
414935931,1,-8.7954,0.3170,0.0351,-0.0262,0.2618,
414947854,1,-0.0593,0.3173,0.0175,-0.0262,0.0000,
414959865,1,-0.9342,0.3171,0.0351,-0.0262,0.0000,
414971828,1,1.2964,0.3171,-0.0175,-0.0236,0.0000,
414983796,1,-7.8456,0.3175,0.0000,-0.0209,0.2618,
414995761,1,-9.6068,0.3184,0.0351,-0.0209,0.2618,
415007810,1,-3.9821,0.3191,0.0877,-0.0236,0.0000,
415019809,1,4.7566,0.3191,0.0701,-0.0236,-0.2618,
415031831,1,0.0051,0.3187,0.0000,-0.0209,0.0000,
415043764,1,-6.5066,0.3191,-0.0351,-0.0183,0.2618,
415055763,1,-10.0188,0.3196,0.0351,-0.0183,0.2618,
415067757,1,-3.0395,0.3203,0.0526,-0.0183,0.0000,
415079727,1,-3.9195,0.3206,0.0701,-0.0183,0.0000,
415091727,1,-2.1663,0.3206,0.0351,-0.0183,0.0000,
415103750,1,-0.8122,0.3206,0.0000,-0.0157,0.0000,
415115727,1,-9.0771,0.3210,0.0000,-0.0131,0.2618,
415127723,1,-10.8397,0.3219,0.0351,-0.0131,0.2618,
415139704,1,-5.6133,0.3226,0.0877,-0.0131,0.0000,
415151566,1,-4.7456,0.3235,0.0701,-0.0131,0.0000,
415163497,1,-5.6275,0.3240,0.0877,-0.0131,0.0000,
415175524,1,-3.8760,0.3242,0.0526,-0.0131,0.0000,
415187461,1,-2.1230,0.3242,0.0175,-0.0131,0.0000,
415199473,1,-1.6454,0.3242,0.0000,-0.0105,0.0000,
415211421,1,-9.9109,0.3245,0.0000,-0.0079,0.2618,
415223461,1,-11.6703,0.3252,0.0351,-0.0079,0.2618,
415235516,1,-5.5699,0.3261,0.0701,-0.0079,0.0000,
415247569,1,-6.4587,0.3273,0.0877,-0.0079,0.0000,
415259477,1,-8.2277,0.3289,0.1227,-0.0079,0.0000,
415271458,1,-9.6062,0.3313,0.1578,-0.0105,0.0000,
415283528,1,-6.1479,0.3334,0.2454,-0.0105,-0.2618,
415295562,1,-11.8825,0.3359,0.2104,-0.0131,0.0000,
415307531,1,-5.4017,0.3387,0.2454,-0.0157,-0.2618,
415319584,1,-6.7803,0.3412,0.2805,-0.0183,-0.2618,
415331557,1,-4.6534,0.3436,0.2454,-0.0209,-0.2618,
415343584,1,-4.6737,0.3457,0.2454,-0.0209,-0.2618,
415355697,1,-10.8029,0.3476,0.2104,-0.0209,0.0000,
415367755,1,-9.9509,0.3501,0.1928,-0.0209,0.0000,
415379798,1,-11.8088,0.3527,0.2454,-0.0262,0.0000,
415391836,1,3.4180,0.3548,0.2630,-0.0288,-0.5236,
415403912,1,-1.4209,0.3554,0.2104,-0.0314,-0.2618,
415415872,1,6.4708,0.3550,0.0526,-0.0314,-0.2618,
415427889,1,2.9985,0.3543,-0.0351,-0.0314,0.0000,
415439925,1,3.9553,0.3541,-0.0701,-0.0262,0.0000,
415451925,1,-14.8039,0.3547,-0.0175,-0.0236,0.5236,
415463905,1,-10.4673,0.3566,0.0526,-0.0236,0.2618,
415475918,1,-9.6430,0.3592,0.1928,-0.0236,0.0000,
415487877,1,-13.5657,0.3610,0.2630,-0.0209,0.0000,
415499941,1,-16.6691,0.3632,0.1753,-0.0236,0.2618,
415511917,1,-2.7990,0.3655,0.2279,-0.0288,-0.2618,
415523970,1,5.4534,0.3666,0.2279,-0.0314,-0.5236,
415535962,1,3.7360,0.3655,0.1052,-0.0314,-0.2618,
415547940,1,6.3960,0.3652,-0.1052,-0.0314,0.0000,
415559913,1,2.4908,0.3652,-0.0351,-0.0288,0.0000,
415571913,1,-7.5272,0.3655,0.0000,-0.0262,0.2618,
415583902,1,-9.2986,0.3673,0.0351,-0.0262,0.2618,
415595891,1,-8.4691,0.3694,0.1753,-0.0262,0.0000,
415607928,1,-10.2397,0.3711,0.2104,-0.0262,0.0000,
415619887,1,-8.1086,0.3732,0.1753,-0.0288,0.0000,
415631939,1,-2.0198,0.3753,0.2104,-0.0288,-0.2618,
415643916,1,-9.1040,0.3773,0.2104,-0.0340,0.0000,
415655939,1,7.4890,0.3781,0.1928,-0.0340,-0.5236,
415667913,1,-2.5725,0.3776,0.0877,-0.0367,0.0000,
415679934,1,12.3046,0.3774,-0.0526,-0.0367,-0.2618,
415691974,1,2.3001,0.3764,-0.0175,-0.0340,0.0000,
415704050,1,-1.5774,0.3762,-0.1052,-0.0314,0.2618,
415716104,1,-6.3646,0.3767,-0.0175,-0.0288,0.2618,
415728150,1,-9.8822,0.3780,0.0526,-0.0288,0.2618,
415740228,1,-5.5386,0.3792,0.1227,-0.0288,0.0000,
415752236,1,-5.1482,0.3801,0.1227,-0.0314,0.0000,
415764231,1,4.4653,0.3803,0.0877,-0.0314,-0.2618,
415776237,1,0.1111,0.3801,0.0175,-0.0314,0.0000,
415788232,1,1.4651,0.3801,-0.0175,-0.0288,0.0000,
415800219,1,-7.2772,0.3804,0.0000,-0.0288,0.2618,
